product_id,product_name,category,unit_price,supplier_id
3417.0,Product_1417,,1858.15,1214.0
3418.0,Product_1418,Clothing,207.73,1264.0
3419.0,Product_1419,Electronics,1461.05,
3420.0,Product_1420,Furniture,1947.91,1041.0
3421.0,Product_1421,FOOD,57.01,1139.0
3422.0,Product_1422,FOOD ,1348.5,1041.0
3423.0,Product_1423, Electronics,909.72,1101.0
3424.0,Product_1424,Food,,
3425.0,Product_1425,CLOTHING,124.95,
3426.0,Product_1426,Electronics,38.16,1250.0
3427.0,,,,1150.0
3428.0,Product_1428,CLOTHING,1637.78,1249.0
3429.0,,,1553.13,1187.0
3430.0,Product_1430, electronics,1064.8,1077.0
,Product_1431,Clothing ,,1163.0
3432.0,Product_1432,ELECTRONICS,1360.49,1102.0
3433.0,Product_1433,,445.87,1008.0
3434.0,Product_1434,Clothing,1817.69,
3435.0,Product_1435,food,1668.44,1154.0
3436.0,Product_1436,ELECTRONICS,1404.24,1067.0
3437.0,Product_1437,food,1895.13,1252.0
3438.0,Product_1438,FOOD ,14.41,
3439.0,Product_1439,Electronics,1459.21,1178.0
3440.0,Product_1440,electronics,,1216.0
3441.0,Product_1441,electronics,,1165.0
3442.0,Product_1442, Furniture,496.68,
3443.0,Product_1443,Food,,1209.0
3444.0,Product_1444,,1749.18,1191.0
,Product_1445,FURNITURE,35.4,1080.0
3446.0,Product_1446, Furniture,765.18,1206.0
3447.0,Product_1447, Food,1512.73,1138.0
,Product_1448, Food,882.58,1261.0
3449.0,Product_1449, Clothing,497.87,
3450.0,Product_1450,FOOD,400.6,1158.0
3451.0,Product_1451,FOOD,219.61,1109.0
3452.0,Product_1452, electronics,1707.12,1264.0
3453.0,Product_1453,clothing,1129.48,
3454.0,Product_1454,,106.59,1218.0
,Product_1455,Furniture,734.29,
,Product_1456,Food ,703.85,1136.0
3457.0,Product_1457,Furniture ,322.57,1238.0
3458.0,Product_1458,FOOD,842.79,
3459.0,Product_1459,food,630.8,1037.0
3460.0,Product_1460, Clothing,650.7,
3461.0,Product_1461,food,1465.0,1210.0
3462.0,Product_1462, Electronics,407.69,1063.0
3463.0,,FOOD,1265.81,1206.0
3464.0,Product_1464,Food,1119.83,1007.0
3465.0,Product_1465,,1114.59,1202.0
,Product_1466,Furniture,1309.17,1154.0
3467.0,Product_1467,ELECTRONICS,1074.18,1001.0
3468.0,Product_1468,clothing,1752.47,1080.0
3469.0,Product_1469,CLOTHING,1334.94,1231.0
,Product_1470,Clothing ,1071.27,1110.0
3471.0,Product_1471, Food,1651.01,1194.0
3472.0,Product_1472,Furniture ,1192.6,1038.0
3473.0,Product_1473,Clothing ,546.85,1014.0
3474.0,,FURNITURE,374.54,
3475.0,Product_1475,Clothing,,1211.0
,,,1793.88,
3477.0,Product_1477,Furniture ,1405.78,
3478.0,,Electronics ,1871.63,
3479.0,Product_1479, Clothing,1186.75,1145.0
3480.0,,Electronics ,,1066.0
3481.0,Product_1481, Clothing,72.42,1135.0
3482.0,,furniture,1326.87,1226.0
3483.0,Product_1483,,1143.53,1065.0
3484.0,Product_1484,clothing,1979.93,1116.0
3485.0,Product_1485,FOOD ,440.28,1238.0
3486.0,Product_1486,Clothing,1038.01,
3487.0,,FOOD,1284.46,1037.0
3488.0,Product_1488,CLOTHING,1271.41,1105.0
,Product_1489,Furniture,1100.65,1298.0
3490.0,Product_1490,Electronics,1542.7,1041.0
3491.0,Product_1491,CLOTHING,370.21,1143.0
3492.0,Product_1492,FOOD,1437.54,1017.0
,Product_1493,,1220.46,
3494.0,Product_1494,FOOD,1786.95,1008.0
3495.0,,food,1686.75,1240.0
3496.0,Product_1496, Electronics,596.05,
3497.0,Product_1497, Electronics,516.29,1158.0
3498.0,Product_1498,Food,1962.39,1260.0
3499.0,Product_1499,CLOTHING,1030.89,1117.0
3500.0,Product_1500,Electronics ,1808.16,1204.0
3501.0,Product_1501,FOOD ,285.96,1048.0
3502.0,Product_1502,Food ,1267.78,
3503.0,,Furniture ,1610.21,1072.0
3504.0,Product_1504,Furniture,,1030.0
3505.0,Product_1505,Clothing,641.55,
3506.0,Product_1506,Food,1436.21,1132.0
3507.0,Product_1507,food,1054.57,1001.0
3508.0,Product_1508, FOOD,74.29,1098.0
3509.0,Product_1509,Electronics,1364.5,1043.0
3510.0,Product_1510,food,1364.7,1086.0
3511.0,Product_1511, FOOD,1857.74,1026.0
3512.0,,FOOD,969.49,
3513.0,Product_1513,CLOTHING,422.01,1294.0
3514.0,Product_1514,,41.36,1249.0
3515.0,Product_1515,furniture,802.07,
3516.0,Product_1516, Furniture,568.93,1296.0
,Product_1517,Food,1510.23,1068.0
3518.0,Product_1518,FOOD ,676.25,1026.0
3519.0,Product_1519, FOOD,1895.6,1184.0
3520.0,Product_1520, Clothing,1922.74,
3521.0,Product_1521,Clothing ,1222.86,1231.0
3522.0,Product_1522,Electronics ,1853.75,1221.0
3523.0,Product_1523,food,1509.75,
3524.0,Product_1524, Furniture,1071.06,1182.0
3525.0,,electronics ,319.63,1137.0
3526.0,,ELECTRONICS,890.13,
3527.0,,,1099.79,1163.0
3528.0,Product_1528,Food ,1721.12,1181.0
3529.0,Product_1529,ELECTRONICS,936.73,1048.0
,Product_1530,,1790.23,
3531.0,,,1332.42,1254.0
3532.0,Product_1532,Furniture ,,
,Product_1533,CLOTHING,1989.71,
3534.0,Product_1534,FOOD,1030.83,1115.0
3535.0,Product_1535,electronics,,1141.0
3536.0,Product_1536,,1301.18,1158.0
3537.0,Product_1537,CLOTHING,173.23,1059.0
3538.0,Product_1538,FURNITURE,1254.9,1084.0
3539.0,,Furniture,971.38,1145.0
3540.0,Product_1540,,783.68,1057.0
,Product_1541,Food,1903.69,1071.0
3542.0,Product_1542,furniture,1021.21,1151.0
3543.0,Product_1543,electronics,399.19,1010.0
3544.0,Product_1544,,890.88,1169.0
3545.0,Product_1545,Clothing,1834.74,
,Product_1546,Electronics,311.0,1261.0
3547.0,Product_1547,ELECTRONICS,388.61,1159.0
3548.0,Product_1548,electronics,-23.29,1219.0
3549.0,Product_1549,Clothing,-20.91,1142.0
3550.0,Product_1550,Furniture,1650.25,
3551.0,Product_1551,FURNITURE,1450.85,1076.0
3552.0,Product_1552,,677.83,1150.0
3553.0,Product_1553, FOOD,1381.54,1193.0
3554.0,Product_1554,Electronics ,760.17,
3555.0,Product_1555,clothing,,1080.0
3556.0,Product_1556,Electronics,1932.46,1299.0
3557.0,,,755.23,
3558.0,Product_1558, Electronics,1701.15,1020.0
3559.0,,electronics,1534.83,1094.0
3560.0,Product_1560,Electronics,585.5,1059.0
3561.0,Product_1561,food,425.68,1084.0
3562.0,,Furniture,889.38,1067.0
3563.0,Product_1563,CLOTHING,1551.77,1215.0
3564.0,Product_1564,electronics,1918.34,1270.0
3565.0,Product_1565,FOOD,1515.34,1074.0
3566.0,Product_1566, Clothing,1703.17,1289.0
3567.0,,ELECTRONICS,1186.28,1028.0
3568.0,Product_1568,food,1662.59,1065.0
3569.0,, Food,1558.06,
3570.0,Product_1570,ELECTRONICS,722.82,1184.0
3571.0,Product_1571,FOOD,1081.58,1237.0
3572.0,Product_1572,FURNITURE,1599.74,1148.0
3573.0,Product_1573,Electronics,44.42,
3574.0,,CLOTHING,1606.56,
,Product_1575,Furniture ,314.67,
3576.0,Product_1576, electronics,1005.1,1178.0
3577.0,,FURNITURE,,1249.0
3578.0,, FOOD,470.33,1187.0
,Product_1579,Food,453.91,1245.0
,,clothing,775.67,1290.0
3581.0,Product_1581,,1784.02,1278.0
3582.0,,electronics,-49.09,1084.0
3583.0,Product_1583,food,1797.84,1165.0
3584.0,Product_1584,CLOTHING,265.3,1229.0
3585.0,Product_1585,FOOD,1979.68,1059.0
,Product_1586, Clothing,1907.44,
3587.0,Product_1587,,964.08,
3588.0,Product_1588, FOOD,1001.08,1022.0
3589.0,Product_1589,FOOD ,937.18,1107.0
3590.0,Product_1590,,1252.66,1236.0
3591.0,Product_1591,FOOD,135.98,1135.0
3592.0,Product_1592, FOOD,16.87,
3593.0,Product_1593,FOOD,68.29,1042.0
3594.0,Product_1594,ELECTRONICS,860.95,1222.0
3595.0,Product_1595, FOOD,514.87,1139.0
3596.0,Product_1596,Clothing ,1225.18,1278.0
3597.0,Product_1597, Clothing,1984.51,1028.0
3598.0,Product_1598,electronics ,741.96,1242.0
3599.0,Product_1599,FURNITURE,1126.37,1229.0
3600.0,Product_1600, electronics,,1203.0
3601.0,Product_1601,electronics,1686.91,1054.0
3602.0,Product_1602,ELECTRONICS,1799.58,
3603.0,Product_1603,FURNITURE,1748.58,1237.0
3604.0,Product_1604, electronics,1947.46,1056.0
3605.0,,Clothing ,6.41,1062.0
3606.0,Product_1606,electronics ,1671.62,1023.0
3607.0,Product_1607,Electronics ,1491.13,1101.0
3608.0,Product_1608,furniture,418.82,1161.0
3609.0,Product_1609,CLOTHING,,1129.0
3610.0,Product_1610,Food,,1157.0
3611.0,Product_1611,furniture,1343.08,
3612.0,Product_1612, Electronics,411.02,1232.0
3613.0,Product_1613,Furniture ,834.33,1149.0
3614.0,Product_1614,Food ,,
3615.0,Product_1615,electronics,1104.82,1289.0
3616.0,Product_1616,Electronics,826.38,1287.0
,Product_1617,Clothing,618.99,1262.0
3618.0,, electronics,,
3619.0,Product_1619,,244.82,1251.0
3620.0,Product_1620,FURNITURE,831.71,1115.0
,Product_1621, electronics,1802.7,
,Product_1622,ELECTRONICS,1683.99,
3623.0,Product_1623,ELECTRONICS,771.93,1108.0
3624.0,,Electronics,1514.37,
3625.0,Product_1625,Furniture ,1637.48,1289.0
,Product_1626, Electronics,1772.22,1016.0
3627.0,Product_1627,Clothing ,1066.24,1179.0
3628.0,Product_1628,,369.14,1032.0
3629.0,Product_1629,clothing,473.38,1088.0
3630.0,Product_1630,Electronics,,1093.0
3631.0,Product_1631,,1167.3,1181.0
3632.0,Product_1632,Electronics ,17.26,1007.0
3633.0,,Food,1253.89,1266.0
,Product_1634,electronics,696.93,1086.0
3635.0,Product_1635,food,555.25,1284.0
3636.0,Product_1636,,1752.97,1064.0
3637.0,Product_1637,Electronics,893.0,
3638.0,Product_1638,Electronics ,,
3639.0,Product_1639,electronics,1644.83,1165.0
3640.0,Product_1640,clothing,47.66,1216.0
3641.0,,food,1439.84,1253.0
3642.0,Product_1642,Electronics ,1536.51,1108.0
3643.0,Product_1643,CLOTHING,,1142.0
3644.0,Product_1644,,1640.82,
3645.0,Product_1645,Electronics,1007.1,1254.0
3646.0,Product_1646,electronics,,1007.0
,,Electronics,,1054.0
3648.0,Product_1648, electronics,544.56,1298.0
3649.0,,FOOD,1858.57,1047.0
3650.0,Product_1650,FOOD,753.24,1165.0
3651.0,Product_1651,FOOD,1070.74,1208.0
,Product_1652,,1040.64,1179.0
3653.0,Product_1653,electronics,1160.38,1161.0
3654.0,Product_1654,furniture,75.73,
3655.0,Product_1655, FOOD,692.46,1232.0
,Product_1656,,1432.41,
3657.0,Product_1657,Food,361.15,1056.0
3658.0,Product_1658,Clothing,367.34,1128.0
3659.0,Product_1659,furniture,-29.31,1157.0
3660.0,Product_1660,Clothing ,,1114.0
3661.0,Product_1661,food,1759.61,
,Product_1662,clothing,56.4,
3663.0,Product_1663,Food,341.79,
3664.0,Product_1664,FURNITURE,585.67,1089.0
3665.0,Product_1665,ELECTRONICS,1450.04,1124.0
3666.0,Product_1666, electronics,1263.3,
3667.0,Product_1667,Furniture ,802.69,1159.0
3668.0,Product_1668,food,1506.09,1012.0
3669.0,Product_1669, Furniture,,
3670.0,Product_1670,FOOD ,1786.88,
3671.0,Product_1671, Food,1626.95,
3672.0,Product_1672, electronics,468.27,1267.0
3673.0,Product_1673,FURNITURE,506.45,1032.0
3674.0,Product_1674,Furniture,206.98,1121.0
3675.0,Product_1675,food,640.78,1003.0
3676.0,Product_1676,Electronics,1999.07,1249.0
3677.0,Product_1677, Electronics,781.79,1039.0
3678.0,Product_1678, Furniture,402.0,1008.0
3679.0,Product_1679,Electronics,1513.09,1171.0
3680.0,Product_1680,,1062.07,
3681.0,Product_1681,FURNITURE,256.68,1089.0
3682.0,Product_1682,ELECTRONICS,730.41,
3683.0,Product_1683,,,1084.0
3684.0,Product_1684,CLOTHING,1495.35,1141.0
3685.0,Product_1685,Clothing ,-7.62,1038.0
3686.0,Product_1686,Electronics ,501.49,1158.0
3687.0,Product_1687,FOOD ,,1005.0
3688.0,Product_1688, Clothing,501.14,1137.0
3689.0,Product_1689,Furniture,1238.29,1060.0
3690.0,Product_1690,,937.83,1016.0
3691.0,Product_1691,electronics,691.51,1276.0
3692.0,Product_1692, FOOD,1895.88,
3693.0,Product_1693, Furniture,1245.93,1189.0
3694.0,Product_1694,FOOD,216.38,1280.0
3695.0,Product_1695, Clothing,,1293.0
,Product_1696,ELECTRONICS,1550.5,
3697.0,Product_1697, Clothing,1402.4,
3698.0,Product_1698,Food ,302.78,1025.0
3699.0,Product_1699,FOOD ,1943.46,
3700.0,Product_1700,ELECTRONICS,870.07,1127.0
3701.0,Product_1701, Furniture,276.0,1087.0
3702.0,Product_1702,Electronics ,319.4,1057.0
3703.0,Product_1703,ELECTRONICS,151.38,1202.0
3704.0,,Electronics,1597.21,1100.0
3705.0,Product_1705,Furniture,200.16,1216.0
3706.0,Product_1706,Clothing ,,1236.0
3707.0,Product_1707,,1693.47,1224.0
3708.0,Product_1708,Electronics,656.44,1007.0
3709.0,Product_1709,CLOTHING,13.26,
3710.0,Product_1710,Furniture ,,1085.0
3711.0,Product_1711,food,241.45,1172.0
3712.0,Product_1712, Furniture,387.46,1201.0
3713.0,Product_1713,Food,1313.55,
,Product_1714,CLOTHING,272.52,1068.0
3715.0,Product_1715,FOOD ,193.69,1059.0
3716.0,Product_1716,electronics,1517.67,1045.0
3717.0,Product_1717,Clothing ,1325.66,1083.0
3718.0,Product_1718,Electronics,842.41,
3719.0,Product_1719,Electronics,1076.09,1126.0
3720.0,Product_1720,Electronics,589.57,
3721.0,Product_1721, Clothing,939.13,1100.0
3722.0,Product_1722, FOOD,988.68,
,Product_1723,FOOD ,743.84,1116.0
3724.0,Product_1724,FOOD,1808.47,1105.0
3725.0,Product_1725,Furniture ,-17.07,1066.0
3726.0,Product_1726,FOOD ,1553.45,1198.0
3727.0,Product_1727,ELECTRONICS,,1103.0
3728.0,Product_1728,Clothing,1584.97,
3729.0,Product_1729,ELECTRONICS,1212.62,
3730.0,Product_1730,Electronics ,1678.72,1220.0
3731.0,Product_1731,furniture,149.9,1168.0
3732.0,Product_1732, FOOD,1095.91,1156.0
3733.0,Product_1733,Electronics,977.23,1077.0
3734.0,Product_1734,Electronics ,1397.7,1071.0
3735.0,,FOOD,1045.3,
3736.0,Product_1736,Electronics,1058.51,
3737.0,Product_1737,electronics,830.67,1158.0
3738.0,Product_1738, FOOD,583.11,1218.0
3739.0,Product_1739,ELECTRONICS,938.64,
3740.0,Product_1740, Clothing,192.91,1187.0
3741.0,Product_1741,FOOD ,1921.1,1092.0
3742.0,Product_1742,FOOD,1414.54,
,Product_1743, Furniture,1902.56,1064.0
3744.0,Product_1744,Food,414.79,1004.0
3745.0,Product_1745,,,1018.0
3746.0,Product_1746,electronics ,1608.02,1126.0
3747.0,Product_1747,electronics ,1338.16,1285.0
3748.0,Product_1748, Clothing,1231.31,
3749.0,Product_1749,food,598.93,1270.0
3750.0,Product_1750,FOOD,1623.64,1074.0
3751.0,Product_1751,food,978.11,1028.0
,,food,95.33,1255.0
3753.0,Product_1753,clothing,591.37,1270.0
3754.0,Product_1754,Electronics ,,
3755.0,Product_1755,Electronics ,1693.89,1222.0
3756.0,Product_1756,food,1962.91,1218.0
3757.0,Product_1757,Furniture ,,1145.0
3758.0,Product_1758,furniture,457.4,1245.0
,Product_1759,Food,283.77,1271.0
3760.0,Product_1760, electronics,,1219.0
,Product_1761,furniture,-9.42,
3762.0,Product_1762,FURNITURE,750.9,1031.0
3763.0,Product_1763, Electronics,342.43,
3764.0,Product_1764,electronics ,793.89,
,Product_1765,food,1866.74,
,Product_1766,Electronics ,832.61,1115.0
3767.0,Product_1767,,1749.87,1187.0
3768.0,Product_1768,Electronics,1191.28,1077.0
3769.0,Product_1769,food,456.62,1108.0
3770.0,Product_1770,ELECTRONICS,679.5,
3771.0,Product_1771, Electronics,122.04,1210.0
3772.0,Product_1772,food,633.6,1188.0
3773.0,Product_1773,Electronics,,1184.0
3774.0,Product_1774,,97.83,
3775.0,Product_1775,electronics,371.07,1068.0
3776.0,, electronics,731.95,1287.0
3777.0,Product_1777, Electronics,1963.2,1299.0
3778.0,,FOOD,1558.97,1135.0
3779.0,Product_1779,electronics,1453.65,1047.0
3780.0,Product_1780,ELECTRONICS,,1200.0
3781.0,Product_1781,electronics ,1551.04,1169.0
3782.0,Product_1782,food,1559.8,1107.0
3783.0,Product_1783,Electronics,1182.26,1085.0
3784.0,Product_1784,,1980.24,1111.0
3785.0,,Furniture,616.77,1010.0
3786.0,Product_1786,electronics,1879.61,
3787.0,Product_1787,ELECTRONICS,,1032.0
3788.0,Product_1788, Electronics,-26.46,1147.0
3789.0,Product_1789,Electronics ,872.74,1158.0
3790.0,Product_1790,FOOD,1953.06,
3791.0,Product_1791,Electronics,,1047.0
3792.0,Product_1792,food,1072.96,1116.0
3793.0,Product_1793,Clothing,1956.86,
3794.0,,Food,,1057.0
3795.0,Product_1795,Furniture,339.12,1136.0
3796.0,Product_1796,clothing,1143.48,1225.0
3797.0,Product_1797,Furniture,369.1,1140.0
3798.0,Product_1798,FOOD ,1015.39,1095.0
,Product_1799, Clothing,101.79,1004.0
3800.0,Product_1800,Clothing ,1191.24,1106.0
3801.0,Product_1801,,1009.42,1115.0
3802.0,Product_1802,ELECTRONICS,1467.33,1212.0
3803.0,Product_1803, electronics,1242.94,1240.0
3804.0,Product_1804,,1076.69,1178.0
3805.0,Product_1805,food,1364.05,1031.0
3806.0,Product_1806,Electronics,245.08,1085.0
3807.0,Product_1807,Food ,1170.49,1010.0
3808.0,Product_1808, Clothing,302.83,1007.0
3809.0,Product_1809,electronics,1847.32,1121.0
3810.0,Product_1810, Furniture,90.08,1240.0
3811.0,Product_1811,Food,832.27,1206.0
3812.0,Product_1812,furniture,1376.38,1005.0
3813.0,Product_1813, electronics,888.95,1289.0
3814.0,Product_1814,,138.8,1248.0
3815.0,Product_1815, FOOD,1084.43,1178.0
3816.0,Product_1816, FOOD,1265.35,1255.0
3817.0,Product_1817,ELECTRONICS,1392.77,1106.0
3818.0,Product_1818,ELECTRONICS,715.18,1041.0
3819.0,Product_1819, Electronics,1105.5,1258.0
3820.0,Product_1820, Electronics,873.91,1202.0
3821.0,Product_1821,food,1327.71,1120.0
3822.0,Product_1822,FURNITURE,1146.29,1212.0
3823.0,Product_1823,electronics,1027.8,1136.0
3824.0,Product_1824,ELECTRONICS,461.52,1125.0
3825.0,Product_1825,ELECTRONICS,-45.86,1035.0
3826.0,Product_1826, electronics,306.87,
3827.0,Product_1827,Food ,189.99,1023.0
3828.0,Product_1828,electronics,,1113.0
3829.0,Product_1829,Furniture,1205.13,
3830.0,Product_1830,electronics ,386.82,
3831.0,Product_1831,clothing,1875.07,1000.0
3832.0,,food,-36.3,1266.0
3833.0,Product_1833, Electronics,1533.22,1160.0
3834.0,Product_1834,,1231.67,1048.0
3835.0,Product_1835,FOOD,,1189.0
3836.0,Product_1836,CLOTHING,53.5,1048.0
3837.0,Product_1837, electronics,1236.35,1032.0
3838.0,, Electronics,740.51,1240.0
3839.0,Product_1839,FOOD,1869.35,1253.0
3840.0,Product_1840,clothing,1061.08,1215.0
,Product_1841, electronics,,1274.0
3842.0,Product_1842,Furniture ,401.99,1117.0
3843.0,Product_1843, Clothing,1437.74,1291.0
3844.0,Product_1844,clothing,1215.36,1235.0
3845.0,Product_1845,Food ,1465.79,1001.0
3846.0,Product_1846,Electronics,390.07,1093.0
3847.0,Product_1847, Food,1313.24,1165.0
3848.0,Product_1848, Food,970.98,1141.0
3849.0,Product_1849, FOOD,1472.79,1254.0
3850.0,Product_1850,FURNITURE,620.44,1053.0
3851.0,Product_1851,Electronics,1774.62,1160.0
,Product_1852,Furniture,122.82,1077.0
3853.0,Product_1853,Clothing ,1604.74,1145.0
3854.0,Product_1854,electronics,1715.71,1199.0
3855.0,Product_1855, Clothing,1625.37,1242.0
3856.0,Product_1856,Electronics,1001.09,
3857.0,Product_1857, Clothing,848.69,
,Product_1858,Food,1992.34,
3859.0,Product_1859,food,419.8,1257.0
3860.0,Product_1860,ELECTRONICS,,
3861.0,Product_1861,ELECTRONICS,1324.88,1025.0
3862.0,Product_1862,Electronics,1386.78,
3863.0,Product_1863,,368.25,1059.0
3864.0,Product_1864,Furniture,1290.69,1053.0
3865.0,Product_1865,Food,1627.66,
3866.0,Product_1866,Electronics,52.54,
3867.0,Product_1867, Furniture,1818.62,1057.0
3868.0,Product_1868,,10.48,1129.0
3869.0,Product_1869,CLOTHING,679.74,1142.0
3870.0,Product_1870,Furniture ,-17.58,1180.0
3871.0,Product_1871, Clothing,108.15,1012.0
3872.0,Product_1872,,1817.89,1016.0
3873.0,Product_1873,FOOD ,677.46,1028.0
3874.0,Product_1874,,820.78,1071.0
3875.0,Product_1875,FOOD ,391.46,1223.0
,Product_1876,food,1174.05,1212.0
3877.0,Product_1877,electronics,1169.35,
3878.0,Product_1878,,713.01,1071.0
3879.0,Product_1879,Clothing,,1159.0
3880.0,Product_1880,Clothing ,1764.18,1149.0
3881.0,Product_1881, Clothing,735.73,1076.0
3882.0,Product_1882,,961.68,1175.0
3883.0,Product_1883,Electronics,530.77,1137.0
3884.0,Product_1884,FURNITURE,1562.88,1161.0
3885.0,Product_1885,CLOTHING,,1052.0
3886.0,Product_1886,ELECTRONICS,1002.9,
3887.0,Product_1887,Electronics,469.38,1105.0
3888.0,Product_1888, Furniture,1974.7,1177.0
,Product_1889,,547.57,1109.0
3890.0,Product_1890,FOOD ,1530.02,1124.0
3891.0,Product_1891,Furniture,826.37,1158.0
3892.0,Product_1892,electronics,372.75,1066.0
3893.0,,Food ,1589.42,
3894.0,Product_1894,Electronics,633.89,1077.0
3895.0,Product_1895,FOOD,,1181.0
3896.0,Product_1896,electronics,1826.28,1107.0
3897.0,Product_1897,FURNITURE,1712.64,1026.0
3898.0,Product_1898,furniture,21.77,1062.0
3899.0,,Electronics,1564.12,1141.0
3900.0,Product_1900,FOOD,793.25,1117.0
3901.0,Product_1901,electronics,1741.13,1031.0
3902.0,Product_1902,electronics,1257.81,
3903.0,Product_1903,FOOD,1658.97,
3904.0,Product_1904, FOOD,973.84,1033.0
3905.0,Product_1905,Clothing ,1046.8,1024.0
,Product_1906, Furniture,245.99,
3907.0,Product_1907, electronics,1557.17,1137.0
3908.0,Product_1908,CLOTHING,809.75,1181.0
3909.0,Product_1909,clothing,975.16,1058.0
3910.0,Product_1910,CLOTHING,1559.45,1092.0
3911.0,Product_1911,clothing,1177.63,1284.0
3912.0,Product_1912,Food,362.25,1163.0
3913.0,Product_1913,ELECTRONICS,1159.98,1093.0
3914.0,,FOOD ,785.65,1062.0
3915.0,Product_1915,,912.53,1196.0
3916.0,Product_1916,ELECTRONICS,8.04,
,,,380.56,1007.0
3918.0,Product_1918,Electronics,526.13,1111.0
,Product_1919,Clothing ,1411.57,1248.0
3920.0,Product_1920,,-26.44,
3921.0,Product_1921,electronics,787.99,1001.0
3922.0,Product_1922,FURNITURE,1844.26,1088.0
3923.0,Product_1923,Clothing,179.36,1159.0
3924.0,,Food ,1008.67,1219.0
,Product_1925,ELECTRONICS,1562.37,
3926.0,Product_1926,Furniture ,1882.19,1135.0
3927.0,Product_1927,Food,1480.89,1221.0
3928.0,Product_1928,Food,1427.16,1208.0
3929.0,Product_1929, electronics,1644.3,1294.0
3930.0,Product_1930, Food,864.71,
3931.0,Product_1931,Electronics ,1601.98,1036.0
3932.0,Product_1932,FOOD,-33.67,1095.0
3933.0,Product_1933,Clothing,1845.35,
3934.0,Product_1934, FOOD,858.78,1177.0
3935.0,Product_1935,food,,1165.0
3936.0,Product_1936,FURNITURE,472.51,
3937.0,Product_1937,,,1257.0
3938.0,Product_1938,electronics ,107.1,1229.0
3939.0,Product_1939,ELECTRONICS,1738.9,1041.0
3940.0,Product_1940, Food,1647.64,1127.0
3941.0,Product_1941,Furniture ,,1206.0
3942.0,Product_1942,FOOD,1609.12,1200.0
3943.0,Product_1943, Food,1562.03,1238.0
3944.0,Product_1944,,1246.04,
3945.0,Product_1945,FURNITURE,715.72,1241.0
3946.0,Product_1946,electronics ,506.57,
3947.0,Product_1947,Electronics,425.16,1045.0
3948.0,, Clothing,603.15,1266.0
3949.0,Product_1949,furniture,1802.29,
3950.0,Product_1950,,,1019.0
3951.0,,food,1649.19,1123.0
3952.0,,food,665.22,
,Product_1953,,1019.28,1083.0
3954.0,Product_1954,electronics ,1578.7,1197.0
3955.0,Product_1955, electronics,1762.97,1206.0
3956.0,Product_1956,Electronics ,656.8,1099.0
3957.0,Product_1957,Electronics ,896.78,1224.0
3958.0,Product_1958,Clothing,799.76,1159.0
3959.0,Product_1959,clothing,-22.84,
3960.0,Product_1960, Food,556.68,1154.0
3961.0,Product_1961,,891.34,1101.0
,Product_1962, Clothing,792.74,1119.0
3963.0,Product_1963,Food ,1429.95,
3964.0,Product_1964,ELECTRONICS,738.85,1177.0
3965.0,Product_1965,FOOD,953.22,
3966.0,Product_1966,FOOD ,,
,Product_1967,FURNITURE,1468.28,1199.0
3968.0,Product_1968,,1719.09,1151.0
3969.0,Product_1969,Electronics,1040.37,1061.0
3970.0,Product_1970,food,1568.34,1157.0
3971.0,Product_1971, Furniture,558.41,1203.0
3972.0,Product_1972,FOOD ,1059.81,1166.0
3973.0,Product_1973,food,657.72,1058.0
,Product_1974,Food,799.11,1113.0
3975.0,Product_1975, Food,1451.45,1078.0
3976.0,Product_1976,,1757.41,
3977.0,Product_1977,electronics,199.07,
3978.0,Product_1978,FOOD,1251.01,1120.0
3979.0,Product_1979,Clothing ,1143.39,1116.0
3980.0,, Electronics,192.75,1179.0
3981.0,,Food,384.38,1192.0
3982.0,Product_1982,Food,587.56,1148.0
,Product_1983,Food,292.21,1048.0
3984.0,Product_1984,clothing,449.65,1049.0
3985.0,Product_1985,electronics,498.58,1270.0
3986.0,Product_1986,Food,638.13,1091.0
3987.0,Product_1987,food,,1195.0
,Product_1988,Furniture,1122.42,1178.0
3989.0,,food,1971.81,
3990.0,Product_1990, FOOD,800.21,1288.0
3991.0,Product_1991,,1495.42,
3992.0,Product_1992,,1736.51,
3993.0,Product_1993,Electronics ,1341.91,
3994.0,,food,794.32,1030.0
3995.0,Product_1995,FOOD ,1494.87,1060.0
3996.0,Product_1996, Electronics,367.52,1080.0
3997.0,, Food,621.48,1042.0
3998.0,Product_1998,FOOD,1070.7,1137.0
3999.0,Product_1999,FURNITURE,1129.59,1296.0
4000.0,Product_2000,clothing,-4.61,1064.0
4001.0,Product_2001,Food,1887.48,1285.0
4002.0,Product_2002,food,1378.09,1224.0
4003.0,Product_2003,FOOD,966.19,1248.0
,Product_2004,Food,1862.91,
4005.0,Product_2005,Food,850.15,
4006.0,Product_2006,clothing,1959.89,1116.0
4007.0,Product_2007,CLOTHING,,
4008.0,Product_2008,FOOD,184.29,
4009.0,Product_2009,Food ,1517.84,1019.0
4010.0,Product_2010,,1341.74,1012.0
4011.0,Product_2011,Clothing,1534.62,1211.0
4012.0,Product_2012,electronics,1900.46,1060.0
4013.0,Product_2013,Furniture ,1541.8,1298.0
4014.0,Product_2014,clothing,1203.24,1111.0
4015.0,Product_2015,ELECTRONICS,,1282.0
4016.0,Product_2016,electronics,1330.16,1039.0
4017.0,Product_2017,Electronics,786.64,1038.0
4018.0,Product_2018,Food,1765.52,1295.0
4019.0,Product_2019,Furniture,404.9,1264.0
