order_id,customer_id,product_id,warehouse_id,order_date,quantity,order_status
,9616.0,,316.0,2025-05-24,180.0,Delivered
65459.0,10246.0,4803.0,382.0,2025-09-21,, Pending
65460.0,12147.0,5722.0,316.0,2024-12-26,803.0,PENDING  
65461.0,,6935.0,,2023-12-08,302.0,delivered
65462.0,,3281.0,311.0,2024-04-29,324.0, Cancelled
,9834.0,,,2022-06-15,395.0,pending 
65464.0,11424.0,6702.0,388.0,,76.0,Delivered 
,11419.0,3571.0,366.0,2025-07-21,957.0,PENDING
,11200.0,6723.0,304.0,2024-07-26,600.0,pending
65467.0,11311.0,3330.0,,2023-08-08,719.0, Delivered
65468.0,11772.0,2510.0,361.0,2024-11-23,733.0,DELIVERED
65469.0,11981.0,,308.0,2024-12-25,788.0,Pending
65470.0,,2980.0,339.0,2021-12-17,520.0,CANCELLED
65471.0,,2640.0,301.0,2023-06-14,338.0,pending 
65472.0,,3081.0,305.0,,858.0,
,11208.0,3725.0,388.0,2025-03-19,88.0,DELIVERED
65474.0,12668.0,4418.0,301.0,2021-10-20,429.0, Cancelled
65475.0,10966.0,3544.0,,2024-02-27,,Cancelled 
65476.0,12849.0,6493.0,379.0,2022-06-02,934.0,
65477.0,9874.0,3168.0,355.0,2023-03-21,74.0,Pending
65478.0,9361.0,3664.0,391.0,2022-01-19,111.0,PENDING  
65479.0,11521.0,6202.0,348.0,2025-10-14,584.0,Pending 
65480.0,11949.0,3751.0,303.0,2023-11-11,,cancelled
65481.0,,,321.0,2022-04-07,,pending
65482.0,11577.0,6902.0,332.0,2023-03-14,,delivered 
65483.0,12392.0,3813.0,303.0,2022-03-24,174.0,Pending 
65484.0,11800.0,3351.0,379.0,2025-04-25,237.0, delivered
65485.0,9841.0,5846.0,397.0,2024-06-27,983.0,DELIVERED
65486.0,10742.0,3005.0,,2022-01-31,847.0,DELIVERED
65487.0,12155.0,5258.0,305.0,2025-10-31,825.0,Delivered 
65488.0,,3203.0,,2022-01-08,283.0, PENDING 
65489.0,12857.0,,396.0,2024-08-06,480.0, Delivered
65490.0,10138.0,5019.0,,,559.0,PENDING
65491.0,,5876.0,313.0,2021-10-26,791.0,PENDING
65492.0,9998.0,3347.0,,,169.0,Delivered 
65493.0,12976.0,4366.0,326.0,2023-07-23,619.0, Pending
65494.0,,2875.0,332.0,,841.0,
65495.0,9847.0,5259.0,330.0,2021-07-16,318.0,Cancelled
,9454.0,4831.0,329.0,2025-11-30,-2.0,delivered 
65497.0,9687.0,2934.0,777.0,2025-07-03,663.0,Delivered
65498.0,9107.0,2970.0,358.0,,394.0,DELIVERED
65499.0,,4418.0,382.0,2024-12-20,41.0,pending 
65500.0,9025.0,2107.0,396.0,2024-08-19,, delivered
65501.0,12488.0,5020.0,381.0,2025-07-17,904.0, Delivered
65502.0,10871.0,,315.0,2024-07-18,46.0,delivered
65503.0,10669.0,2448.0,385.0,2021-11-25,702.0,cancelled
65504.0,12050.0,4359.0,385.0,2023-08-23,833.0, Pending
65505.0,10196.0,4191.0,,2023-02-18,154.0,CANCELLED
65506.0,11224.0,2512.0,309.0,2022-07-28,831.0,Pending 
65507.0,9316.0,3916.0,,2021-04-23,360.0,Pending
65508.0,10004.0,,385.0,2025-07-08,994.0, PENDING 
65509.0,11804.0,3607.0,311.0,,,Delivered
65510.0,9190.0,6756.0,,2022-06-26,943.0,delivered
65511.0,,2618.0,351.0,2021-09-19,,DELIVERED
,12110.0,,,2021-01-21,,
65513.0,,4133.0,397.0,2023-10-22,690.0, delivered
65514.0,,2694.0,346.0,2022-09-21,513.0, delivered
65515.0,,3807.0,361.0,2021-11-12,720.0,
65516.0,,,,2023-09-14,804.0,pending 
65517.0,9372.0,6400.0,346.0,2021-06-08,329.0,delivered 
65518.0,9165.0,2622.0,316.0,2022-02-25,104.0,PENDING
65519.0,10491.0,4154.0,301.0,2022-08-20,564.0,delivered
65520.0,12179.0,3783.0,,,677.0,DELIVERED
,12844.0,3160.0,348.0,2023-11-28,774.0, Delivered
65522.0,12390.0,,359.0,2025-11-17,17.0, Pending
65523.0,10684.0,2369.0,359.0,2021-05-02,227.0,CANCELLED
65524.0,11781.0,5160.0,397.0,2021-03-19,962.0,Pending
65525.0,10195.0,,392.0,2024-02-14,875.0,CANCELLED
65526.0,11774.0,5599.0,383.0,,, Cancelled
65527.0,12011.0,6160.0,351.0,2023-02-09,120.0,DELIVERED
65528.0,11287.0,6440.0,362.0,2024-01-05,76.0, Pending
65529.0,12428.0,5816.0,372.0,2021-03-28,634.0,
65530.0,12189.0,4853.0,317.0,2021-08-22,571.0,Delivered 
65531.0,12782.0,,362.0,2022-03-09,235.0,delivered 
65532.0,9552.0,4150.0,373.0,2022-03-14,333.0,
65533.0,9781.0,4767.0,334.0,2023-12-30,948.0,PENDING 
,9133.0,5684.0,308.0,2024-12-22,981.0,delivered
65535.0,10214.0,5233.0,359.0,2023-05-15,991.0,delivered
65536.0,11593.0,2792.0,306.0,2022-12-30,454.0,delivered
65537.0,9028.0,4056.0,322.0,,,CANCELLED
65538.0,10134.0,3269.0,386.0,2024-02-27,506.0,
65539.0,10380.0,5205.0,331.0,,,pending
65540.0,,6542.0,328.0,2021-12-09,973.0,DELIVERED
65541.0,10412.0,,384.0,2025-02-05,787.0,Pending 
65542.0,10209.0,3000.0,396.0,2021-09-02,777.0,DELIVERED
65543.0,9665.0,3986.0,303.0,2025-11-30,347.0,Cancelled 
65544.0,11268.0,,,2024-01-21,514.0,PENDING 
65545.0,,6391.0,,2025-06-12,244.0,DELIVERED
65546.0,10614.0,6430.0,380.0,,651.0,pending 
65547.0,,2280.0,,2024-01-23,,pending 
65548.0,9591.0,2164.0,390.0,2022-08-12,284.0,Cancelled
65549.0,,5617.0,329.0,2023-07-11,587.0, Cancelled
65550.0,12207.0,4861.0,307.0,2025-11-25,408.0, delivered
65551.0,12571.0,2629.0,,2023-11-05,763.0,PENDING 
65552.0,12499.0,,334.0,2021-09-06,267.0,delivered
65553.0,,5710.0,309.0,2022-03-04,772.0,Pending 
65554.0,11463.0,6236.0,376.0,2022-12-31,841.0, delivered
65555.0,,6715.0,,2022-02-08,272.0,Pending 
65556.0,,,371.0,2021-12-25,16.0,delivered 
65557.0,,,,2025-11-19,,Delivered
65558.0,12191.0,2688.0,381.0,2023-04-06,280.0,
65559.0,9902.0,4328.0,,2025-08-30,115.0, PENDING 
65560.0,11675.0,,399.0,2021-04-04,467.0,Pending 
65561.0,10039.0,5255.0,,2025-06-08,,Pending
65562.0,12104.0,,359.0,2023-10-20,154.0,cancelled
65563.0,,5437.0,393.0,2021-04-12,783.0,Cancelled
65564.0,,3763.0,360.0,2022-02-18,609.0,delivered
65565.0,9296.0,,325.0,2025-01-19,964.0,Delivered
65566.0,10973.0,5212.0,380.0,2022-07-03,317.0,
65567.0,11614.0,2669.0,307.0,2022-05-02,338.0,pending
65568.0,10820.0,5852.0,373.0,2025-05-29,885.0,cancelled
65569.0,,3156.0,,2023-01-22,236.0,Pending 
65570.0,9165.0,6148.0,368.0,2021-07-04,997.0,DELIVERED
65571.0,11360.0,4263.0,332.0,2021-12-18,431.0,Delivered 
65572.0,10376.0,4002.0,334.0,2022-05-19,197.0,Pending 
65573.0,,,,2025-01-01,182.0,delivered
65574.0,,,373.0,2021-07-10,634.0,Pending
65575.0,10342.0,6544.0,390.0,,234.0, delivered
65576.0,12185.0,3058.0,386.0,2024-09-07,,Cancelled 
65577.0,,3886.0,349.0,2024-11-18,698.0,cancelled
65578.0,12051.0,6481.0,305.0,2025-01-27,,delivered
65579.0,12423.0,6288.0,,2025-11-12,578.0,Delivered
65580.0,,5683.0,301.0,2022-07-16,110.0,PENDING 
65581.0,10090.0,4048.0,330.0,2022-01-09,606.0,delivered 
65582.0,12023.0,4944.0,364.0,2022-03-30,267.0,
65583.0,9682.0,4213.0,330.0,2021-04-19,746.0,Cancelled 
65584.0,11172.0,,359.0,2025-06-07,,DELIVERED
65585.0,9387.0,,327.0,2022-07-19,35.0, Delivered
65586.0,10184.0,2499.0,327.0,2024-04-13,313.0,Delivered
65587.0,11775.0,4176.0,,2021-05-22,590.0,Pending
65588.0,10197.0,6971.0,,2021-05-29,851.0,delivered
65589.0,11251.0,,381.0,2025-04-23,789.0,pending
65590.0,10034.0,4877.0,333.0,,,delivered
65591.0,,5141.0,370.0,2024-10-22,551.0,Delivered
65592.0,12609.0,6018.0,379.0,2022-12-21,, Cancelled
65593.0,10689.0,,,2025-10-26,666.0,delivered
65594.0,10307.0,4839.0,326.0,2021-04-18,643.0,PENDING 
65595.0,12995.0,6776.0,,,,DELIVERED
65596.0,,6160.0,314.0,2021-06-08,-17.0,Delivered
,,,300.0,2023-06-29,567.0,PENDING  
65598.0,10035.0,,,2025-10-13,414.0,
65599.0,9977.0,5131.0,329.0,2023-03-12,963.0, Pending
,11940.0,,317.0,,492.0,pending 
65601.0,,,378.0,2021-08-28,761.0,delivered
65602.0,9795.0,5713.0,316.0,2025-04-11,,delivered 
65603.0,,6336.0,392.0,2024-10-12,373.0,DELIVERED
65604.0,12509.0,2477.0,356.0,2025-01-28,844.0,Delivered
65605.0,11866.0,6007.0,338.0,2022-01-21,143.0,Cancelled 
65606.0,10985.0,5890.0,339.0,2021-09-08,789.0,PENDING
65607.0,9042.0,3204.0,331.0,2022-05-12,974.0,PENDING  
65608.0,,5254.0,342.0,2021-04-22,357.0,Delivered
65609.0,10287.0,6139.0,351.0,2022-05-20,27.0,delivered
65610.0,9538.0,2688.0,348.0,,509.0,Cancelled
65611.0,9843.0,2970.0,370.0,2023-06-24,580.0,DELIVERED
65612.0,,,,2022-06-20,311.0,pending 
65613.0,10438.0,3069.0,386.0,2022-05-03,807.0,pending
65614.0,,6529.0,327.0,2022-08-14,135.0,delivered
65615.0,,2928.0,314.0,2023-07-08,672.0,DELIVERED
65616.0,9252.0,2888.0,361.0,2023-08-25,478.0,Delivered
65617.0,,6225.0,,2022-10-30,-12.0,PENDING  
65618.0,10061.0,,345.0,2024-06-22,131.0, Pending
65619.0,,5973.0,385.0,,639.0,Delivered
65620.0,,4767.0,350.0,2022-01-03,453.0, Delivered
65621.0,,5322.0,336.0,2022-12-13,944.0, Cancelled
65622.0,9577.0,4614.0,,2025-03-17,6.0,
65623.0,,4819.0,306.0,2023-12-28,967.0,cancelled
65624.0,10180.0,5810.0,,2023-12-27,592.0,DELIVERED
65625.0,9360.0,6954.0,312.0,2024-10-12,915.0,DELIVERED
65626.0,10615.0,2350.0,326.0,2024-10-02,178.0,Delivered
,9944.0,2386.0,,2025-03-23,62.0, Delivered
65628.0,,6099.0,,2021-01-02,33.0,delivered 
65629.0,11606.0,6187.0,,2023-08-20,833.0,PENDING
65630.0,,6109.0,349.0,2023-04-02,573.0, delivered
65631.0,,2488.0,320.0,2023-01-03,122.0,Delivered 
65632.0,12634.0,6329.0,,2021-04-21,232.0,Pending 
65633.0,12793.0,,350.0,2025-01-13,76.0, Cancelled
65634.0,10959.0,3963.0,318.0,2023-04-28,850.0,PENDING
65635.0,9468.0,5485.0,,2022-10-30,414.0,delivered
,,6831.0,301.0,2023-08-15,432.0,delivered 
65637.0,,3938.0,307.0,2022-01-20,531.0,
65638.0,12924.0,4202.0,392.0,2025-03-31,208.0,pending
,10624.0,4450.0,341.0,2021-05-10,998.0,Delivered
65640.0,11585.0,5059.0,337.0,2022-11-06,176.0,PENDING 
65641.0,,6157.0,,2025-02-17,464.0, delivered
65642.0,9387.0,,,2025-08-07,150.0, Pending
65643.0,12276.0,,,,811.0,delivered 
,10932.0,6443.0,300.0,2025-09-26,882.0,delivered 
65645.0,11278.0,4256.0,357.0,2022-10-23,493.0,
65646.0,10408.0,4661.0,368.0,2024-04-25,265.0,Pending
65647.0,9478.0,4899.0,316.0,2023-06-30,476.0,Pending 
65648.0,10048.0,5331.0,395.0,2025-05-07,,delivered 
65649.0,9916.0,4077.0,348.0,2025-12-20,543.0,delivered
65650.0,10826.0,,371.0,2022-04-06,848.0, PENDING 
65651.0,11654.0,6324.0,308.0,2025-06-07,594.0,cancelled
65652.0,11215.0,3250.0,320.0,2023-08-28,12.0,Delivered 
65653.0,9650.0,2212.0,,2024-11-09,756.0,Cancelled
,,2202.0,391.0,2022-12-27,502.0,Cancelled
65655.0,9408.0,,314.0,,359.0,
65656.0,12596.0,4349.0,338.0,2022-09-25,567.0,PENDING
,10702.0,2787.0,382.0,2021-12-11,885.0,Pending 
65658.0,9121.0,3374.0,,2023-02-06,991.0, delivered
65659.0,12281.0,6324.0,304.0,2022-12-13,33.0,PENDING 
65660.0,9736.0,4059.0,325.0,2021-04-23,310.0,PENDING
65661.0,11543.0,3922.0,338.0,2023-09-13,76.0,DELIVERED
65662.0,11532.0,3185.0,345.0,2022-11-13,, delivered
65663.0,9791.0,,,2022-06-15,127.0,pending
65664.0,11232.0,3973.0,326.0,2024-01-15,496.0,delivered
65665.0,,3645.0,359.0,2021-01-11,474.0,
65666.0,9893.0,4096.0,386.0,2025-04-02,,
65667.0,,3873.0,,2025-11-21,395.0,CANCELLED
65668.0,,4130.0,315.0,,993.0,Pending 
65669.0,11280.0,3577.0,345.0,2024-04-07,266.0,
65670.0,9573.0,,331.0,2023-02-28,85.0,pending 
65671.0,,2253.0,375.0,2024-04-08,535.0,DELIVERED
65672.0,,,310.0,2024-11-26,185.0,delivered
65673.0,10389.0,,399.0,2021-07-20,894.0,
65674.0,,3631.0,320.0,2023-11-15,981.0,PENDING 
65675.0,11213.0,3322.0,,2024-09-01,771.0,Cancelled 
65676.0,10525.0,,386.0,2022-08-14,,Delivered
65677.0,11403.0,,393.0,2024-07-05,459.0,Pending 
65678.0,12774.0,,361.0,,759.0,
65679.0,10572.0,6858.0,346.0,2023-02-08,669.0, Delivered
65680.0,12161.0,2583.0,374.0,2021-11-27,832.0,cancelled
65681.0,,4249.0,387.0,,350.0,Delivered 
65682.0,12362.0,5203.0,362.0,2023-02-20,207.0,CANCELLED
65683.0,,5911.0,339.0,2023-02-18,260.0,pending 
65684.0,11784.0,6205.0,393.0,2022-06-24,414.0,delivered
65685.0,10470.0,,397.0,2021-07-14,, delivered
65686.0,10912.0,2698.0,372.0,2025-05-10,, Cancelled
65687.0,,2635.0,334.0,2021-02-03,563.0,pending
65688.0,9319.0,2723.0,398.0,2025-04-18,,CANCELLED
65689.0,9464.0,3243.0,307.0,2022-07-15,4.0, Cancelled
65690.0,,4698.0,376.0,2025-04-17,66.0,PENDING
65691.0,10687.0,2496.0,380.0,2021-06-11,166.0,delivered
,12546.0,5765.0,,2023-12-05,591.0,PENDING
65693.0,10086.0,6110.0,,2025-04-25,932.0,PENDING  
65694.0,10332.0,2200.0,352.0,2023-10-11,987.0,CANCELLED
65695.0,,2385.0,388.0,2022-01-02,234.0,Delivered
65696.0,9708.0,6914.0,359.0,2022-04-07,, PENDING 
65697.0,11739.0,,361.0,2023-01-14,157.0,CANCELLED
,12875.0,,349.0,2023-08-29,119.0, Pending
65699.0,12567.0,,,2022-08-05,61.0,
65700.0,11239.0,,,2022-06-24,,delivered
65701.0,11295.0,4781.0,346.0,2024-03-10,411.0,Pending 
65702.0,12373.0,2101.0,,2022-08-10,925.0,pending
65703.0,11699.0,,385.0,2024-12-25,510.0,Pending 
65704.0,12681.0,2108.0,317.0,2021-12-27,347.0,pending
65705.0,,4726.0,374.0,2021-05-24,746.0,Cancelled 
,11799.0,3736.0,339.0,2022-05-20,32.0,Cancelled
65707.0,12094.0,4096.0,,2023-11-25,526.0,CANCELLED
65708.0,11238.0,2555.0,,2024-08-17,348.0,Delivered
65709.0,9384.0,,350.0,2022-05-18,646.0, Delivered
65710.0,11632.0,5986.0,315.0,2021-05-22,558.0,PENDING  
65711.0,11215.0,,,2024-12-14,952.0, PENDING 
65712.0,10629.0,6099.0,354.0,2022-10-18,721.0,cancelled
,9723.0,5715.0,334.0,2021-06-21,30.0,Pending 
65714.0,,3203.0,326.0,2025-03-17,,Delivered
65715.0,9196.0,6673.0,360.0,,894.0,delivered
65716.0,11003.0,2142.0,307.0,2025-10-15,22.0,Delivered 
65717.0,,6471.0,,2024-11-12,526.0,pending
65718.0,11462.0,,330.0,2021-03-16,506.0,
65719.0,11117.0,2383.0,777.0,2022-10-13,635.0,Pending
65720.0,11786.0,,337.0,2022-08-07,846.0,
65721.0,9782.0,4152.0,362.0,2025-03-04,48.0,pending
,12058.0,4069.0,,,690.0,
65723.0,9779.0,2448.0,351.0,,64.0,Cancelled
65724.0,11978.0,,350.0,2022-12-17,148.0,CANCELLED
65725.0,,3548.0,338.0,2021-07-31,929.0,delivered 
65726.0,,,,2021-06-24,684.0,pending
65727.0,9577.0,2346.0,,2024-11-14,964.0, delivered
65728.0,10750.0,5373.0,374.0,2025-09-05,9.0,pending 
65729.0,12087.0,2659.0,376.0,2025-06-20,,Delivered
65730.0,,2302.0,368.0,2023-09-18,67.0,CANCELLED
65731.0,,3425.0,308.0,2022-02-15,281.0,delivered
65732.0,11529.0,3979.0,375.0,2024-04-10,,Delivered
65733.0,,3860.0,343.0,2021-06-01,570.0,DELIVERED
65734.0,12295.0,4183.0,304.0,2022-10-15,718.0, Cancelled
65735.0,12611.0,2232.0,386.0,2023-11-07,,
65736.0,9811.0,2116.0,341.0,2024-04-05,399.0,cancelled
65737.0,10505.0,5660.0,395.0,2022-02-12,156.0, Pending
65738.0,,2854.0,306.0,,166.0,CANCELLED
65739.0,12529.0,3436.0,372.0,2023-10-08,761.0,cancelled
65740.0,,3072.0,368.0,2025-02-05,193.0,Pending
65741.0,10808.0,,342.0,2022-08-09,274.0,PENDING
65742.0,,3560.0,345.0,2025-04-09,755.0,pending 
65743.0,10895.0,6862.0,306.0,2021-05-20,667.0,PENDING  
65744.0,,4981.0,310.0,2021-01-14,993.0,PENDING 
65745.0,12222.0,,368.0,2022-08-01,571.0,DELIVERED
65746.0,11156.0,3180.0,314.0,2025-03-23,,delivered
65747.0,11794.0,3031.0,334.0,2025-08-04,572.0,Delivered
65748.0,,,378.0,,176.0,Pending 
65749.0,12459.0,2094.0,345.0,2021-09-24,788.0, Delivered
65750.0,10398.0,3316.0,374.0,2024-01-27,782.0,PENDING 
65751.0,10353.0,3837.0,308.0,2025-06-21,427.0,CANCELLED
65752.0,11380.0,2025.0,,2023-11-05,160.0, Delivered
65753.0,,2945.0,331.0,2021-04-11,,Pending
65754.0,,,361.0,2025-10-10,144.0,Pending
65755.0,,6052.0,,2022-06-25,415.0,pending
65756.0,12160.0,2512.0,371.0,2021-05-27,509.0,DELIVERED
65757.0,11060.0,3951.0,316.0,2023-08-13,768.0,delivered
65758.0,9105.0,3472.0,337.0,2025-12-03,235.0,pending 
65759.0,,2547.0,322.0,2024-01-05,277.0,Delivered
65760.0,,6794.0,343.0,2024-08-27,812.0, Delivered
65761.0,,,308.0,2024-09-01,956.0,delivered
65762.0,9697.0,6242.0,333.0,2025-08-28,115.0,PENDING  
65763.0,10258.0,2070.0,346.0,2025-03-08,456.0,Delivered 
65764.0,12022.0,6162.0,312.0,2025-05-26,703.0,
,9342.0,,381.0,2023-09-16,732.0,CANCELLED
65766.0,11400.0,4059.0,,2021-01-12,93.0, Pending
,11149.0,,308.0,2024-03-27,336.0,cancelled
65768.0,,6630.0,361.0,2025-01-03,402.0,Delivered
65769.0,10583.0,3912.0,349.0,2021-10-04,296.0,cancelled
,10196.0,4453.0,,2023-06-24,935.0, Delivered
65771.0,11904.0,5962.0,,2021-06-05,688.0,delivered
65772.0,,,368.0,2025-01-01,,PENDING  
65773.0,9119.0,6036.0,,2021-07-12,245.0,cancelled
,11921.0,3027.0,381.0,2024-11-20,682.0,delivered
65775.0,11966.0,5869.0,392.0,2025-12-03,945.0, PENDING 
65776.0,11514.0,4000.0,,2024-03-24,754.0,Pending 
65777.0,9445.0,,,2023-05-30,526.0,delivered
65778.0,10983.0,4231.0,,2024-08-14,,Delivered
65779.0,10327.0,4885.0,328.0,2022-10-07,21.0, Cancelled
,12508.0,4149.0,300.0,2021-05-09,704.0,cancelled
,,5216.0,370.0,2022-06-15,67.0,pending
65782.0,11572.0,2617.0,399.0,2024-05-12,264.0, delivered
65783.0,12539.0,,378.0,2024-11-10,134.0,pending 
65784.0,12718.0,,311.0,2022-05-24,273.0, Cancelled
65785.0,9972.0,6407.0,359.0,2021-01-18,749.0,PENDING 
65786.0,9714.0,3189.0,365.0,2021-06-15,,Pending 
65787.0,,3505.0,,2021-08-18,685.0,Delivered 
65788.0,12548.0,4469.0,346.0,2025-07-14,273.0,Delivered 
65789.0,,4600.0,326.0,2022-12-11,38.0,
65790.0,11056.0,4268.0,312.0,2021-10-14,445.0,CANCELLED
,12587.0,,,,597.0,cancelled
65792.0,,,348.0,2024-11-20,498.0,PENDING 
,9135.0,4440.0,338.0,2025-10-09,668.0,Cancelled
65794.0,11666.0,6181.0,365.0,2023-03-07,,pending 
65795.0,11531.0,2265.0,312.0,2021-11-10,855.0,Pending 
65796.0,10484.0,,384.0,2021-02-08,723.0,Cancelled
65797.0,10850.0,2721.0,300.0,,276.0,
65798.0,12412.0,4760.0,368.0,2023-02-15,181.0,PENDING
65799.0,10295.0,6108.0,366.0,2023-07-11,414.0,cancelled
65800.0,,4265.0,355.0,2023-11-08,852.0, PENDING 
65801.0,12114.0,5885.0,381.0,2024-07-10,711.0,
,,,346.0,2022-12-18,841.0,delivered
65803.0,12871.0,2646.0,374.0,2022-10-14,, Pending
65804.0,9874.0,3760.0,,2022-03-19,271.0,Cancelled
65805.0,12865.0,5685.0,,2025-09-19,827.0,
65806.0,11060.0,4998.0,,2024-08-29,460.0,Cancelled 
65807.0,12354.0,5576.0,344.0,2021-12-29,885.0,delivered
65808.0,12824.0,6696.0,355.0,2023-07-23,987.0,DELIVERED
65809.0,9965.0,3106.0,381.0,,768.0,
65810.0,9121.0,,316.0,2025-05-19,262.0,
,12916.0,2537.0,381.0,2021-12-06,802.0,Delivered 
65812.0,11865.0,5391.0,,2022-01-24,576.0, delivered
65813.0,,2315.0,369.0,2024-04-21,198.0,pending
65814.0,9123.0,2818.0,370.0,2023-10-18,971.0,PENDING  
65815.0,9592.0,,379.0,2023-11-23,880.0,Delivered
65816.0,10574.0,4084.0,362.0,2025-06-22,864.0,Cancelled 
65817.0,10078.0,6491.0,,2021-01-17,718.0, Cancelled
,11913.0,5736.0,342.0,2023-11-17,,cancelled
65819.0,,4731.0,314.0,,806.0,Pending
65820.0,10378.0,3769.0,,2022-05-27,911.0, Delivered
65821.0,11781.0,5346.0,380.0,2022-06-08,,delivered 
65822.0,,3465.0,379.0,,269.0,Delivered 
65823.0,11044.0,2473.0,383.0,2024-04-06,543.0,Cancelled 
,12511.0,,360.0,2022-07-29,481.0,pending 
65825.0,9943.0,3955.0,355.0,2022-11-10,488.0,
65826.0,,,343.0,,369.0,pending 
65827.0,9721.0,4393.0,,2023-12-28,,cancelled
65828.0,11200.0,5711.0,307.0,2022-10-22,38.0,pending 
65829.0,,3707.0,322.0,2022-08-10,, Cancelled
65830.0,,6998.0,315.0,2024-10-25,611.0,Delivered 
65831.0,12722.0,4555.0,335.0,2022-10-19,16.0,cancelled
65832.0,9391.0,,,2023-01-29,677.0, Delivered
,11940.0,,,2024-09-18,446.0,cancelled
65834.0,9979.0,6553.0,312.0,2023-02-18,,pending 
65835.0,,2310.0,334.0,2023-04-04,767.0,
,9293.0,5594.0,390.0,,105.0,CANCELLED
65837.0,10093.0,5776.0,360.0,2023-06-23,704.0,pending 
65838.0,12453.0,5817.0,369.0,2023-03-02,442.0,delivered
65839.0,,2150.0,,2022-02-08,316.0, Delivered
65840.0,,3523.0,322.0,2021-11-28,680.0,Cancelled 
,,,325.0,,983.0,Pending 
65842.0,10065.0,,335.0,2024-05-08,164.0,PENDING
65843.0,9185.0,4797.0,,2024-11-06,600.0,Delivered
65844.0,12616.0,4800.0,345.0,2024-08-12,,Delivered
65845.0,9827.0,5640.0,,2025-01-17,323.0,DELIVERED
65846.0,9214.0,6183.0,361.0,2021-07-20,832.0,Pending 
65847.0,,4602.0,311.0,2023-05-25,923.0,pending 
65848.0,12150.0,4149.0,350.0,2022-12-01,826.0,
65849.0,,,356.0,2023-11-18,886.0,
65850.0,,4893.0,318.0,2022-06-14,592.0,Pending 
65851.0,,3928.0,387.0,2024-08-21,393.0,pending 
65852.0,10180.0,,349.0,2023-10-12,295.0,PENDING
65853.0,,,335.0,2025-02-24,125.0,Pending
65854.0,12986.0,5513.0,386.0,2024-01-26,355.0,DELIVERED
65855.0,10087.0,,371.0,2021-07-22,967.0,delivered
65856.0,,4367.0,,2021-11-28,184.0,Pending 
65857.0,12368.0,5239.0,300.0,2024-04-22,982.0,
65858.0,10123.0,4487.0,399.0,2022-01-09,437.0,Delivered
,11964.0,4885.0,378.0,2021-04-13,666.0,Pending
65860.0,10362.0,,309.0,2021-10-20,210.0,PENDING
,10326.0,6018.0,,2021-06-09,617.0, Pending
65862.0,10749.0,,396.0,2023-07-07,247.0,Delivered 
65863.0,,3204.0,335.0,2023-01-20,925.0,Pending 
65864.0,,6244.0,315.0,2022-06-26,742.0,Delivered 
65865.0,11991.0,5750.0,325.0,2023-10-07,337.0,PENDING  
65866.0,,,,2024-02-04,468.0,pending
65867.0,10606.0,3240.0,317.0,2022-11-14,603.0,PENDING  
65868.0,11154.0,,317.0,2022-07-10,19.0,Pending 
65869.0,11356.0,4391.0,374.0,2021-09-10,709.0,delivered
65870.0,9492.0,3807.0,341.0,2025-06-19,727.0,PENDING 
,11009.0,4685.0,368.0,,171.0, Cancelled
65872.0,,5869.0,306.0,2025-10-24,254.0,Cancelled 
65873.0,11562.0,,,2022-02-11,578.0,
65874.0,10977.0,5361.0,327.0,2021-09-24,731.0,Pending
65875.0,,5783.0,396.0,,335.0,cancelled
65876.0,12804.0,6064.0,,2021-07-09,134.0,Delivered
,,3034.0,380.0,2021-01-28,671.0,delivered
65878.0,10622.0,5793.0,,2023-05-12,571.0,pending 
65879.0,10227.0,3323.0,397.0,2023-05-11,,CANCELLED
65880.0,10389.0,4484.0,329.0,2021-08-15,742.0,CANCELLED
65881.0,12454.0,3409.0,321.0,2025-01-26,170.0,Delivered 
65882.0,11948.0,6790.0,378.0,2021-05-07,56.0,delivered 
65883.0,11567.0,,390.0,2025-09-04,34.0,Cancelled
65884.0,10736.0,3069.0,328.0,2025-11-10,695.0,DELIVERED
65885.0,10234.0,5025.0,385.0,2024-10-03,,Delivered 
65886.0,,5133.0,317.0,2023-04-11,460.0, Delivered
65887.0,9511.0,4195.0,317.0,2023-08-16,650.0,Cancelled
,9315.0,,376.0,2021-02-09,118.0, Delivered
65889.0,12525.0,4253.0,326.0,2023-06-01,380.0, delivered
65890.0,10231.0,3957.0,,,209.0,Cancelled
65891.0,10939.0,6728.0,,2022-12-16,301.0,Pending 
65892.0,10438.0,3388.0,355.0,2022-02-04,46.0,PENDING 
65893.0,12392.0,6243.0,308.0,2021-09-28,77.0, Pending
65894.0,9428.0,2098.0,351.0,2024-04-20,93.0,Delivered
65895.0,9143.0,2538.0,356.0,2024-10-19,395.0,delivered
65896.0,,,,2022-05-04,899.0,Delivered 
65897.0,,4749.0,,2024-10-12,963.0,Cancelled 
65898.0,,4877.0,379.0,2024-09-01,-8.0,
65899.0,9552.0,5387.0,317.0,2022-04-15,897.0,
65900.0,9962.0,6774.0,330.0,2024-12-11,638.0,
65901.0,12541.0,2591.0,301.0,2023-10-26,928.0,Delivered 
65902.0,12580.0,5394.0,320.0,2025-05-05,201.0,
65903.0,,4795.0,352.0,2022-10-13,402.0,Cancelled
65904.0,,6998.0,390.0,2022-12-31,0.0,Delivered
65905.0,9310.0,2808.0,373.0,2024-01-06,475.0,PENDING  
65906.0,11421.0,6491.0,316.0,2025-09-08,194.0,delivered 
